일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
"2024/08/21","3.306","0.003","10113.0","1"
"2024/08/20","3.303","0.012","10112.0","0"
"2024/08/19","3.291","0.007","10112.0","2"
"2024/08/16","3.284","0.016","10110.0","0"
"2024/08/14","3.268","-0.004","10110.0","2"
"2024/08/13","3.272","-0.008","10108.0","1"
"2024/08/12","3.280","0.004","10107.0","3"
"2024/08/09","3.276","0.005","10104.0","0"
"2024/08/08","3.271","-0.010","10104.0","2"
"2024/08/07","3.281","0.001","10102.0","1"
"2024/08/06","3.280","0.027","10101.0","-2"
"2024/08/05","3.253","-0.065","10103.0","8"
"2024/08/02","3.318","-0.017","10095.0","3"
"2024/08/01","3.335","-0.015","10092.0","2"
"2024/07/31","3.350","-0.009","10090.0","2"
"2024/07/30","3.359","0.002","10088.0","0"
"2024/07/29","3.357","-0.016","10088.0","4"
"2024/07/26","3.373","-0.010","10084.0","2"
"2024/07/25","3.383","-0.018","10082.0","3"
"2024/07/24","3.401","-0.024","10079.0","3"
"2024/07/23","3.425","0.001","10076.0","0"
"2024/07/22","3.424","-0.003","10076.0","4"
"2024/07/19","3.427","0.002","10072.0","0"
"2024/07/18","3.425","0.016","10072.0","0"
"2024/07/17","3.409","0.005","10072.0","0"
"2024/07/16","3.404","-0.012","10072.0","2"
"2024/07/15","3.416","-0.006","10070.0","4"
"2024/07/12","3.422","-0.012","10066.0","2"
"2024/07/11","3.434","0.022","10064.0","-1"
"2024/07/10","3.412","0.006","10065.0","0"
"2024/07/09","3.406","-0.008","10065.0","2"
"2024/07/08","3.414","-0.023","10063.0","5"
"2024/07/05","3.437","-0.015","10058.0","2"
"2024/07/04","3.452","-0.034","10056.0","4"
"2024/07/03","3.486","-0.021","10052.0","3"
"2024/07/02","3.507","-0.043","10049.0","5"
"2024/07/01","3.550","-0.008","10044.0","3"
"2024/06/28","3.558","-0.016","10041.0","3"
"2024/06/27","3.574","0.004","10038.0","0"
"2024/06/26","3.570","-0.001","10038.0","1"
"2024/06/25","3.571","-0.003","10037.0","1"
"2024/06/24","3.574","0.010","10036.0","2"
"2024/06/21","3.564","-0.008","10034.0","2"
"2024/06/20","3.572","0.012","10032.0","0"
"2024/06/19","3.560","-0.007","10032.0","2"
"2024/06/18","3.567","0.002","10030.0","0"
"2024/06/17","3.565","-0.016","10030.0","5"
"2024/06/14","3.581","-0.021","10025.0","3"
"2024/06/13","3.602","-0.017","10022.0","2"
"2024/06/12","3.619","-0.013","10020.0","3"
"2024/06/11","3.632","-0.001","10017.0","1"
"2024/06/10","3.633","0.014","10016.0","-93"
"2024/06/07","3.619","-0.007","10109.0","2"
"2024/06/05","3.626","-0.012","10107.0","3"
"2024/06/04","3.638","-0.015","10104.0","2"
"2024/06/03","3.653","-0.005","10102.0","4"
"2024/05/31","3.658","0.000","10098.0","1"
"2024/05/30","3.658","0.012","10097.0","-1"
"2024/05/29","3.646","0.014","10098.0","0"
"2024/05/28","3.632","-0.007","10098.0","2"
"2024/05/27","3.639","-0.008","10096.0","3"
"2024/05/24","3.647","0.007","10093.0","1"
"2024/05/23","3.640","-0.006","10092.0","1"
"2024/05/22","3.646","0.004","10091.0","1"
"2024/05/21","3.642","0.002","10090.0","1"
"2024/05/20","3.640","0.017","10089.0","1"
"2024/05/17","3.623","0.001","10088.0","1"
"2024/05/16","3.622","-0.022","10087.0","4"
"2024/05/14","3.644","-0.004","10083.0","2"
"2024/05/13","3.648","0.003","10081.0","2"
"2024/05/10","3.645","-0.008","10079.0","2"
"2024/05/09","3.653","0.009","10077.0","0"
"2024/05/08","3.644","-0.002","10077.0","1"
"2024/05/07","3.646","-0.035","10076.0","8"
"2024/05/03","3.681","-0.007","10068.0","2"
"2024/05/02","3.688","-0.014","10066.0","3"
"2024/04/30","3.702","-0.004","10063.0","2"
"2024/04/29","3.706","0.013","10061.0","1"
"2024/04/26","3.693","-0.006","10060.0","2"
"2024/04/25","3.699","0.014","10058.0","0"
"2024/04/24","3.685","-0.002","10058.0","1"
"2024/04/23","3.687","-0.006","10057.0","1"
"2024/04/22","3.693","0.007","10056.0","3"
"2024/04/19","3.686","0.021","10053.0","-2"
"2024/04/18","3.665","-0.012","10055.0","3"
"2024/04/17","3.677","-0.006","10052.0","1"
"2024/04/16","3.683","0.005","10051.0","1"
"2024/04/15","3.678","0.020","10050.0","1"
"2024/04/12","3.658","-0.030","10049.0","4"
"2024/04/11","3.688","0.037","10045.0","-2"
"2024/04/09","3.651","0.004","10047.0","0"
"2024/04/08","3.647","0.016","10047.0","1"
"2024/04/05","3.631","-0.010","10046.0","2"
"2024/04/04","3.641","-0.003","10044.0","2"
"2024/04/03","3.644","-0.003","10042.0","1"
"2024/04/02","3.647","0.010","10041.0","0"
"2024/04/01","3.637","-0.014","10041.0","5"
"2024/03/29","3.651","0.002","10036.0","0"
"2024/03/28","3.649","-0.005","10036.0","2"
"2024/03/27","3.654","0.001","10034.0","1"
"2024/03/26","3.653","0.001","10033.0","1"
"2024/03/25","3.652","0.001","10032.0","2"
"2024/03/22","3.651","-0.007","10030.0","2"
"2024/03/21","3.658","-0.025","10028.0","4"
"2024/03/20","3.683","-0.018","10024.0","3"
"2024/03/19","3.701","0.009","10021.0","0"
"2024/03/18","3.692","0.009","10021.0","2"
"2024/03/15","3.683","0.011","10019.0","0"
"2024/03/14","3.672","-0.001","10019.0","1"
"2024/03/13","3.673","-0.006","10018.0","2"
"2024/03/12","3.679","0.001","10016.0","1"
"2024/03/11","3.678","0.009","10015.0","1"
"2024/03/08","3.669","-0.029","10014.0","-90"
"2024/03/07","3.698","0.003","10104.0","1"
"2024/03/06","3.695","-0.015","10103.0","3"
"2024/03/05","3.710","-0.003","10100.0","1"
"2024/03/04","3.713","-0.018","10099.0","7"
"2024/02/29","3.731","0.006","10092.0","0"
"2024/02/28","3.725","0.001","10092.0","1"
"2024/02/27","3.724","0.004","10091.0","0"
"2024/02/26","3.720","-0.015","10091.0","5"
"2024/02/23","3.735","0.014","10086.0","0"
"2024/02/22","3.721","-0.029","10086.0","4"
"2024/02/21","3.750","-0.009","10082.0","2"
"2024/02/20","3.759","0.002","10080.0","1"
"2024/02/19","3.757","-0.005","10079.0","4"
"2024/02/16","3.762","-0.001","10075.0","1"
"2024/02/15","3.763","-0.010","10074.0","2"
"2024/02/14","3.773","0.042","10072.0","-4"
"2024/02/13","3.731","0.019","10076.0","3"
"2024/02/08","3.712","0.005","10073.0","0"
"2024/02/07","3.707","-0.006","10073.0","2"
"2024/02/06","3.713","-0.009","10071.0","2"
"2024/02/05","3.722","0.037","10069.0","-2"
"2024/02/02","3.685","-0.015","10071.0","3"
"2024/02/01","3.700","0.006","10068.0","1"
"2024/01/31","3.694","-0.006","10067.0","1"
"2024/01/30","3.700","-0.025","10066.0","5"
"2024/01/29","3.725","0.015","10061.0","1"
"2024/01/26","3.710","-0.026","10060.0","4"
"2024/01/25","3.736","-0.002","10056.0","2"
"2024/01/24","3.738","0.003","10054.0","0"
"2024/01/23","3.735","0.010","10054.0","0"
"2024/01/22","3.725","-0.025","10054.0","6"
"2024/01/19","3.750","0.016","10048.0","-1"
"2024/01/18","3.734","-0.006","10049.0","2"
"2024/01/17","3.740","0.016","10047.0","-1"
"2024/01/16","3.724","0.014","10048.0","-1"
"2024/01/15","3.710","-0.006","10049.0","4"
"2024/01/12","3.716","-0.030","10045.0","5"
"2024/01/11","3.746","-0.037","10040.0","6"
"2024/01/10","3.783","-0.001","10034.0","1"
"2024/01/09","3.784","-0.033","10033.0","6"
"2024/01/08","3.817","-0.002","10027.0","3"
"2024/01/05","3.819","0.026","10024.0","-2"
"2024/01/04","3.793","-0.032","10026.0","5"
"2024/01/03","3.825","0.009","10021.0","0"
"2024/01/02","3.816","0.051","10021.0","-2"
"2023/12/28","3.765","-0.045","10023.0","7"
"2023/12/27","3.810","0.003","10016.0","1"
"2023/12/26","3.807","-0.001","10015.0","4"
"2023/12/22","3.808","0.002","10011.0","1"
"2023/12/21","3.806","0.015","10010.0","-1"
"2023/12/20","3.791","-0.001","10011.0","1"
"2023/12/19","3.792","0.015","10010.0","-1"
"2023/12/18","3.777","0.012","10011.0","1"
"2023/12/15","3.765","0.028","10010.0","-3"
"2023/12/14","3.737","-0.214","10013.0","32"
"2023/12/13","3.951","0.014","9981.0","-1"
"2023/12/12","3.937","-0.022","9982.0","4"
"2023/12/11","3.959","0.035","9978.0","-1"
"2023/12/08","3.924","-0.030","9979.0","-90"
"2023/12/07","3.954","0.035","10069.0","-4"
"2023/12/06","3.919","-0.014","10073.0","3"
"2023/12/05","3.933","-0.034","10070.0","7"
"2023/12/04","3.967","-0.050","10063.0","10"
"2023/12/01","4.017","-0.020","10053.0","4"
"2023/11/30","4.037","0.009","10049.0","0"
"2023/11/29","4.028","-0.087","10049.0","14"
"2023/11/28","4.115","-0.031","10035.0","5"
"2023/11/27","4.146","-0.008","10030.0","5"
"2023/11/24","4.154","0.020","10025.0","-2"
"2023/11/23","4.134","-0.011","10027.0","3"
"2023/11/22","4.145","0.001","10024.0","1"
"2023/11/21","4.144","-0.015","10023.0","3"
"2023/11/20","4.159","-0.028","10020.0","8"
"2023/11/17","4.187","-0.037","10012.0","7"
"2023/11/16","4.224","-0.062","10005.0","10"
"2023/11/15","4.286","-0.087","9995.0","14"
"2023/11/14","4.373","-0.008","9981.0","3"
"2023/11/13","4.381","0.013","9978.0","1"
"2023/11/10","4.368","0.018","9977.0","-1"
"2023/11/09","4.350","-0.008","9978.0","2"
"2023/11/08","4.358","-0.002","9976.0","2"
"2023/11/07","4.360","-0.003","9974.0","1"
"2023/11/06","4.363","-0.037","9973.0","9"
"2023/11/03","4.400","-0.001","9964.0","2"
"2023/11/02","4.401","-0.033","9962.0","6"
"2023/11/01","4.434","-0.003","9956.0","2"
"2023/10/31","4.437","0.004","9954.0","0"
"2023/10/30","4.433","0.025","9954.0","0"
"2023/10/27","4.408","-0.017","9954.0","4"
"2023/10/26","4.425","0.046","9950.0","-6"
"2023/10/25","4.379","0.049","9956.0","-6"
"2023/10/24","4.330","-0.032","9962.0","6"
"2023/10/23","4.362","0.040","9956.0","-3"
"2023/10/20","4.322","-0.029","9959.0","6"
"2023/10/19","4.351","0.022","9953.0","-2"
"2023/10/18","4.329","0.026","9955.0","-3"
"2023/10/17","4.303","0.013","9958.0","-1"
"2023/10/16","4.290","0.013","9959.0","1"
"2023/10/13","4.277","0.024","9958.0","-2"
"2023/10/12","4.253","-0.012","9960.0","3"
"2023/10/11","4.265","-0.041","9957.0","7"
"2023/10/10","4.306","-0.021","9950.0","8"
"2023/10/06","4.327","-0.067","9942.0","12"
"2023/10/05","4.394","-0.048","9930.0","9"
"2023/10/04","4.442","0.196","9921.0","-23"
"2023/09/27","4.246","-0.016","9944.0","4"
"2023/09/26","4.262","0.014","9940.0","-2"
"2023/09/25","4.248","0.008","9942.0","3"
"2023/09/22","4.240","-0.034","9939.0","6"
"2023/09/21","4.274","0.029","9933.0","-3"
"2023/09/20","4.245","-0.004","9936.0","1"
"2023/09/19","4.249","-0.008","9935.0","3"
"2023/09/18","4.257","0.035","9932.0","-2"
"2023/09/15","4.222","0.009","9934.0","-1"
"2023/09/14","4.213","-0.015","9935.0","4"
"2023/09/13","4.228","-0.003","9931.0","2"
"2023/09/12","4.231","-0.002","9929.0","1"
"2023/09/11","4.233","0.050","9928.0","-5"
"2023/09/08","4.183","-0.045","9933.0","-86"
"2023/09/07","4.228","0.051","10019.0","-7"
"2023/09/06","4.177","0.010","10026.0","-1"
"2023/09/05","4.167","0.027","10027.0","-3"
"2023/09/04","4.140","0.040","10030.0","-4"
"2023/09/01","4.100","-0.015","10034.0","4"
"2023/08/31","4.115","-0.017","10030.0","4"
"2023/08/30","4.132","-0.004","10026.0","2"
"2023/08/29","4.136","-0.007","10024.0","2"
"2023/08/28","4.143","-0.018","10022.0","7"
"2023/08/25","4.161","0.027","10015.0","-4"
"2023/08/24","4.134","-0.010","10019.0","3"
"2023/08/23","4.144","-0.021","10016.0","5"
"2023/08/22","4.165","0.008","10011.0","-1"
"2023/08/21","4.157","0.041","10012.0","-3"
"2023/08/18","4.116","-0.043","10015.0","8"
"2023/08/17","4.159","0.049","10007.0","-7"
"2023/08/16","4.110","-0.046","10014.0","10"
"2023/08/14","4.156","0.034","10004.0","-2"
"2023/08/11","4.122","0.010","10006.0","-1"
"2023/08/10","4.112","0.006","10007.0","0"
"2023/08/09","4.106","0.020","10007.0","-2"
"2023/08/08","4.086","-0.036","10009.0","7"
"2023/08/07","4.122","-0.036","10002.0","10"
"2023/08/04","4.158","0.014","9992.0","-2"
"2023/08/03","4.144","0.031","9994.0","-4"
"2023/08/02","4.113","0.006","9998.0","0"
"2023/08/01","4.107","-0.031","9998.0","7"
"2023/07/31","4.138","0.039","9991.0","-4"
"2023/07/28","4.099","0.046","9995.0","-7"
"2023/07/27","4.053","-0.036","10002.0","8"
"2023/07/26","4.089","-0.020","9994.0","4"
"2023/07/25","4.109","0.022","9990.0","-3"
"2023/07/24","4.087","0.013","9993.0","1"
"2023/07/21","4.074","0.011","9992.0","0"
"2023/07/20","4.063","0.034","9992.0","-5"
"2023/07/19","4.029","-0.047","9997.0","9"
"2023/07/18","4.076","-0.017","9988.0","4"
"2023/07/17","4.093","-0.011","9984.0","6"
"2023/07/14","4.104","0.011","9978.0","-1"
"2023/07/13","4.093","-0.100","9979.0","19"
"2023/07/12","4.193","0.003","9960.0","1"
"2023/07/11","4.190","-0.067","9959.0","13"
"2023/07/10","4.257","0.039","9946.0","-4"
"2023/07/07","4.218","0.052","9950.0","-8"
"2023/07/06","4.166","0.056","9958.0","-9"
"2023/07/05","4.110","-0.002","9967.0","1"
"2023/07/04","4.112","0.009","9966.0","0"
"2023/07/03","4.103","-0.051","9966.0","12"
"2023/06/30","4.154","0.041","9954.0","-6"
"2023/06/29","4.113","0.027","9960.0","-4"
"2023/06/28","4.086","0.004","9964.0","0"
"2023/06/27","4.082","-0.009","9964.0","3"
"2023/06/26","4.091","-0.037","9961.0","10"
"2023/06/23","4.128","0.014","9951.0","-1"
"2023/06/22","4.114","0.024","9952.0","-4"
"2023/06/21","4.090","-0.004","9956.0","2"
"2023/06/20","4.094","0.001","9954.0","1"
"2023/06/19","4.093","-0.001","9953.0","4"
"2023/06/16","4.094","-0.026","9949.0","6"
"2023/06/15","4.120","0.058","9943.0","-10"
"2023/06/14","4.062","0.044","9953.0","-7"
"2023/06/13","4.018","-0.006","9960.0","2"
"2023/06/12","4.024","-0.008","9958.0","5"
"2023/06/09","4.032","-0.047","9953.0","9"
"2023/06/08","4.079","0.052","9944.0","-103"
"2023/06/07","4.027","-0.033","10047.0","9"
"2023/06/05","4.060","0.058","10038.0","-8"
"2023/06/02","4.002","-0.039","10046.0","8"
"2023/06/01","4.041","0.027","10038.0","-4"
"2023/05/31","4.014","-0.096","10042.0","20"
"2023/05/30","4.110","0.032","10022.0","-2"
"2023/05/26","4.078","0.051","10024.0","-9"
"2023/05/25","4.027","0.078","10033.0","-14"
"2023/05/24","3.949","0.002","10047.0","1"
"2023/05/23","3.947","0.064","10046.0","-11"
"2023/05/22","3.883","-0.028","10057.0","8"
"2023/05/19","3.911","0.021","10049.0","-3"
"2023/05/18","3.890","0.031","10052.0","-5"
"2023/05/17","3.859","0.033","10057.0","-5"
"2023/05/16","3.826","-0.028","10062.0","6"
"2023/05/15","3.854","0.043","10056.0","-5"
"2023/05/12","3.811","0.004","10061.0","0"
"2023/05/11","3.807","-0.045","10061.0","10"
"2023/05/10","3.852","0.006","10051.0","0"
"2023/05/09","3.846","-0.001","10051.0","1"
"2023/05/08","3.847","0.047","10050.0","-5"
"2023/05/04","3.800","-0.043","10055.0","10"
"2023/05/03","3.843","-0.047","10045.0","10"
"2023/05/02","3.890","0.039","10035.0","-3"
"2023/04/28","3.851","0.020","10038.0","-3"
"2023/04/27","3.831","0.026","10041.0","-5"
"2023/04/26","3.805","-0.019","10046.0","5"
"2023/04/25","3.824","0.044","10041.0","-8"
"2023/04/24","3.780","-0.007","10049.0","5"
"2023/04/21","3.787","-0.060","10044.0","13"
"2023/04/20","3.847","-0.024","10031.0","6"
"2023/04/19","3.871","0.043","10025.0","-8"
"2023/04/18","3.828","0.007","10033.0","0"
"2023/04/17","3.821","0.071","10033.0","-12"
"2023/04/14","3.750","0.001","10045.0","1"
"2023/04/13","3.749","-0.040","10044.0","9"
"2023/04/12","3.789","0.030","10035.0","-5"
"2023/04/11","3.759","0.028","10040.0","-4"
"2023/04/10","3.731","-0.049","10044.0","13"
"2023/04/07","3.780","0.014","10031.0","-2"
"2023/04/06","3.766","-0.037","10033.0","9"
"2023/04/05","3.803","-0.011","10024.0","3"
"2023/04/04","3.814","-0.056","10021.0","12"
"2023/04/03","3.870","0.039","10009.0","-4"
"2023/03/31","3.831","0.050","10013.0","-10"
"2023/03/30","3.781","-0.001","10023.0","1"
"2023/03/29","3.782","-0.027","10022.0","7"
"2023/03/28","3.809","0.036","10015.0","-6"
"2023/03/27","3.773","0.048","10021.0","-7"
"2023/03/24","3.725","-0.029","10028.0","7"
"2023/03/23","3.754","-0.016","10021.0","4"
"2023/03/22","3.770","-0.031","10017.0","8"
"2023/03/21","3.801","0.072","10009.0","-15"
"2023/03/20","3.729","-0.124","10024.0","30"
"2023/03/17","3.853","0.001","9994.0","1"
"2023/03/16","3.852","-0.054","9993.0","12"
"2023/03/15","3.906","0.058","9981.0","-11"
"2023/03/14","3.848","-0.032","9992.0","8"
"2023/03/13","3.880","-0.254","9984.0","57"
"2023/03/10","4.134","-0.124","9927.0","27"
"2023/03/09","4.258","-0.018","9900.0","5"
"2023/03/08","4.276","0.129","9895.0","-121"
"2023/03/07","4.147","-0.042","10016.0","10"
"2023/03/06","4.189","-0.025","10006.0","9"
"2023/03/03","4.214","-0.074","9997.0","17"
"2023/03/02","4.288","0.046","9980.0","-7"
"2023/02/28","4.242","0.092","9987.0","-19"
"2023/02/27","4.150","0.132","10006.0","-25"
"2023/02/24","4.018","-0.041","10031.0","10"
"2023/02/23","4.059","-0.021","10021.0","6"
"2023/02/22","4.080","0.023","10015.0","-4"
"2023/02/21","4.057","-0.058","10019.0","13"
"2023/02/20","4.115","0.043","10006.0","-5"
"2023/02/17","4.072","0.124","10011.0","-26"
"2023/02/16","3.948","-0.012","10037.0","3"
"2023/02/15","3.960","0.065","10034.0","-13"
"2023/02/14","3.895","-0.047","10047.0","12"
"2023/02/13","3.942","0.022","10035.0","-2"
"2023/02/10","3.920","-0.037","10037.0","9"
"2023/02/09","3.957","0.039","10028.0","-7"
"2023/02/08","3.918","-0.010","10035.0","3"
"2023/02/07","3.928","-0.043","10032.0","11"
"2023/02/06","3.971","0.136","10021.0","-27"
"2023/02/03","3.835","-0.090","10048.0","21"
"2023/02/02","3.925","-0.079","10027.0","19"
"2023/02/01","4.004","-0.065","10008.0","15"
"2023/01/31","4.069","0.012","9993.0","-1"
"2023/01/30","4.057","-0.056","9994.0","15"
"2023/01/27","4.113","0.011","9979.0","-1"
"2023/01/26","4.102","-0.024","9980.0","7"
"2023/01/25","4.126","-0.042","9973.0","15"
"2023/01/20","4.168","0.036","9958.0","-7"
"2023/01/19","4.132","-0.096","9965.0","22"
"2023/01/18","4.228","-0.108","9943.0","26"
"2023/01/17","4.336","0.004","9917.0","0"
"2023/01/16","4.332","0.047","9917.0","-7"
"2023/01/13","4.285","-0.123","9924.0","29"
"2023/01/12","4.408","-0.003","9895.0","2"
"2023/01/11","4.411","-0.140","9893.0","32"
"2023/01/10","4.551","-0.031","9861.0","9"
"2023/01/09","4.582","-0.160","9852.0","39"
"2023/01/06","4.742","-0.017","9813.0","5"
"2023/01/05","4.759","-0.007","9808.0","3"
"2023/01/04","4.766","-0.087","9805.0","21"
"2023/01/03","4.853","-0.120","9784.0","28"
"2023/01/02","4.973","0.021","9756.0","1"
"2022/12/29","4.952","0.006","9755.0","0"
"2022/12/28","4.946","-0.005","9755.0","2"
"2022/12/27","4.951","-0.042","9753.0","11"
"2022/12/26","4.993","0.011","9742.0","2"
"2022/12/23","4.982","0.023","9740.0","-4"
"2022/12/22","4.959","-0.086","9744.0","20"
"2022/12/21","5.045","-0.072","9724.0","18"
"2022/12/20","5.117","0.119","9706.0","-25"
"2022/12/19","4.998","-0.007","9731.0","5"
"2022/12/16","5.005","-0.018","9726.0","6"
"2022/12/15","5.023","-0.029","9720.0","8"
"2022/12/14","5.052","-0.119","9712.0","28"
"2022/12/13","5.171","-0.008","9684.0","3"
"2022/12/12","5.179","-0.014","9681.0","8"
"2022/12/09","5.193","-0.050","9673.0","12"
"2022/12/08","5.243","-0.006","9661.0","-92"
"2022/12/07","5.249","0.043","9753.0","-8"
"2022/12/06","5.206","0.024","9761.0","-4"
"2022/12/05","5.182","-0.026","9765.0","10"
"2022/12/02","5.208","-0.038","9755.0","10"
"2022/12/01","5.246","-0.077","9745.0","19"
"2022/11/30","5.323","0.002","9726.0","1"
"2022/11/29","5.321","0.043","9725.0","-8"
"2022/11/28","5.278","0.027","9733.0","-2"
"2022/11/25","5.251","-0.045","9735.0","11"
"2022/11/24","5.296","-0.119","9724.0","29"
"2022/11/23","5.415","-0.006","9695.0","3"
"2022/11/22","5.421","0.027","9692.0","-5"
"2022/11/21","5.394","0.078","9697.0","-13"
"2022/11/18","5.316","-0.004","9710.0","2"
"2022/11/17","5.320","0.016","9708.0","-2"
"2022/11/16","5.304","0.074","9710.0","-16"
"2022/11/15","5.230","-0.069","9726.0","17"
"2022/11/14","5.299","0.035","9709.0","-4"
"2022/11/11","5.264","-0.169","9713.0","41"
"2022/11/10","5.433","-0.030","9672.0","9"
"2022/11/09","5.463","-0.050","9663.0","13"
"2022/11/08","5.513","-0.019","9650.0","6"
"2022/11/07","5.532","0.063","9644.0","-11"
"2022/11/04","5.469","-0.014","9655.0","5"
"2022/11/03","5.483","0.088","9650.0","-19"
"2022/11/02","5.395","0.037","9669.0","-8"
"2022/11/01","5.358","-0.086","9677.0","22"
"2022/10/31","5.444","0.070","9655.0","-12"
"2022/10/28","5.374","-0.110","9667.0","27"
"2022/10/27","5.484","0.059","9640.0","-12"
"2022/10/26","5.425","0.030","9652.0","-6"
"2022/10/25","5.395","-0.075","9658.0","19"
"2022/10/24","5.470","-0.121","9639.0","33"
"2022/10/21","5.591","0.137","9606.0","-31"
"2022/10/20","5.454","0.048","9637.0","-10"
"2022/10/19","5.406","0.129","9647.0","-29"
"2022/10/18","5.277","0.047","9676.0","-10"
"2022/10/17","5.230","0.061","9686.0","-11"
"2022/10/14","5.169","0.014","9697.0","-2"
"2022/10/13","5.155","0.112","9699.0","-25"
"2022/10/12","5.043","-0.227","9724.0","56"
"2022/10/11","5.270","0.079","9668.0","-14"
"2022/10/07","5.191","0.128","9682.0","-29"
"2022/10/06","5.063","-0.013","9711.0","4"
"2022/10/05","5.076","0.103","9707.0","-24"
"2022/10/04","4.973","-0.133","9731.0","38"
"2022/09/30","5.106","-0.114","9693.0","29"
"2022/09/29","5.220","-0.038","9664.0","11"
"2022/09/28","5.258","0.062","9653.0","-14"
"2022/09/27","5.196","-0.187","9667.0","47"
"2022/09/26","5.383","0.355","9620.0","-83"
"2022/09/23","5.028","0.096","9703.0","-22"
"2022/09/22","4.932","0.261","9725.0","-64"
"2022/09/21","4.671","0.026","9789.0","-5"
"2022/09/20","4.645","0.073","9794.0","-17"
"2022/09/19","4.572","-0.002","9811.0","4"
"2022/09/16","4.574","0.006","9807.0","0"
"2022/09/15","4.568","0.185","9807.0","-46"
"2022/09/14","4.383","0.059","9853.0","-14"
"2022/09/13","4.324","-0.032","9867.0","14"
"2022/09/08","4.356","-0.140","9853.0","-57"
"2022/09/07","4.496","0.008","9910.0","-1"
"2022/09/06","4.488","0.059","9911.0","-14"
"2022/09/05","4.429","-0.073","9925.0","22"
"2022/09/02","4.502","-0.103","9903.0","28"
"2022/09/01","4.605","0.109","9875.0","-27"
"2022/08/31","4.496","0.032","9902.0","-7"
"2022/08/30","4.464","-0.016","9909.0","5"
"2022/08/29","4.480","0.136","9904.0","-31"
"2022/08/26","4.344","0.001","9935.0","1"
"2022/08/25","4.343","0.213","9934.0","-54"
"2022/08/24","4.130","0.036","9988.0","-9"
"2022/08/23","4.094","0.035","9997.0","-8"
"2022/08/22","4.059","0.036","10005.0","-6"
"2022/08/19","4.023","0.060","10011.0","-15"
"2022/08/18","3.963","0.043","10026.0","-10"
"2022/08/17","3.920","0.019","10036.0","-4"
"2022/08/16","3.901","-0.102","10040.0","32"
"2022/08/12","4.003","0.051","10008.0","-13"
