일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
"2024/07/04","3.415","-0.049","10143.0","10"
"2024/07/03","3.464","-0.007","10133.0","2"
"2024/07/02","3.471","-0.053","10131.0","11"
"2024/07/01","3.524","0.012","10120.0","0"
"2024/06/28","3.512","-0.035","10120.0","8"
"2024/06/27","3.547","0.007","10112.0","0"
"2024/06/26","3.540","0.009","10112.0","-1"
"2024/06/25","3.531","0.001","10113.0","1"
"2024/06/24","3.530","0.019","10112.0","-1"
"2024/06/21","3.511","-0.020","10113.0","5"
"2024/06/20","3.531","0.026","10108.0","-4"
"2024/06/19","3.505","-0.038","10112.0","8"
"2024/06/18","3.543","0.006","10104.0","0"
"2024/06/17","3.537","-0.033","10104.0","9"
"2024/06/14","3.570","-0.029","10095.0","7"
"2024/06/13","3.599","-0.013","10088.0","3"
"2024/06/12","3.612","-0.026","10085.0","6"
"2024/06/11","3.638","-0.009","10079.0","3"
"2024/06/10","3.647","0.048","10076.0","-107"
"2024/06/07","3.599","-0.019","10183.0","5"
"2024/06/05","3.618","-0.028","10178.0","7"
"2024/06/04","3.646","-0.031","10171.0","7"
"2024/06/03","3.677","-0.018","10164.0","6"
"2024/05/31","3.695","0.005","10158.0","0"
"2024/05/30","3.690","0.016","10158.0","-2"
"2024/05/29","3.674","0.023","10160.0","-3"
"2024/05/28","3.651","-0.013","10163.0","3"
"2024/05/27","3.664","-0.009","10160.0","5"
"2024/05/24","3.673","0.013","10155.0","-2"
"2024/05/23","3.660","-0.015","10157.0","4"
"2024/05/22","3.675","0.006","10153.0","0"
"2024/05/21","3.669","0.004","10153.0","1"
"2024/05/20","3.665","0.028","10152.0","-3"
"2024/05/17","3.637","-0.002","10155.0","1"
"2024/05/16","3.639","-0.055","10154.0","13"
"2024/05/14","3.694","0.003","10141.0","1"
"2024/05/13","3.691","0.013","10140.0","0"
"2024/05/10","3.678","-0.018","10140.0","5"
"2024/05/09","3.696","0.011","10135.0","-1"
"2024/05/08","3.685","-0.007","10136.0","2"
"2024/05/07","3.692","-0.041","10134.0","12"
"2024/05/03","3.733","-0.005","10122.0","2"
"2024/05/02","3.738","-0.019","10120.0","6"
"2024/04/30","3.757","-0.008","10114.0","3"
"2024/04/29","3.765","0.020","10111.0","-1"
"2024/04/26","3.745","-0.023","10112.0","6"
"2024/04/25","3.768","0.016","10106.0","-3"
"2024/04/24","3.752","0.000","10109.0","1"
"2024/04/23","3.752","-0.023","10108.0","6"
"2024/04/22","3.775","0.018","10102.0","0"
"2024/04/19","3.757","0.044","10102.0","-8"
"2024/04/18","3.713","-0.028","10110.0","6"
"2024/04/17","3.741","-0.013","10104.0","4"
"2024/04/16","3.754","0.020","10100.0","-3"
"2024/04/15","3.734","0.030","10103.0","-3"
"2024/04/12","3.704","-0.065","10106.0","14"
"2024/04/11","3.769","0.073","10092.0","-13"
"2024/04/09","3.696","0.007","10105.0","0"
"2024/04/08","3.689","0.031","10105.0","-4"
"2024/04/05","3.658","-0.014","10109.0","4"
"2024/04/04","3.672","-0.003","10105.0","2"
"2024/04/03","3.675","-0.013","10103.0","4"
"2024/04/02","3.688","0.028","10099.0","-5"
"2024/04/01","3.660","-0.025","10104.0","8"
"2024/03/29","3.685","0.013","10096.0","-2"
"2024/03/28","3.672","0.003","10098.0","1"
"2024/03/27","3.669","-0.012","10097.0","3"
"2024/03/26","3.681","0.006","10094.0","0"
"2024/03/25","3.675","0.000","10094.0","3"
"2024/03/22","3.675","-0.019","10091.0","5"
"2024/03/21","3.694","-0.060","10086.0","14"
"2024/03/20","3.754","-0.036","10072.0","8"
"2024/03/19","3.790","0.028","10064.0","-5"
"2024/03/18","3.762","0.030","10069.0","-3"
"2024/03/15","3.732","0.032","10072.0","-6"
"2024/03/14","3.700","0.017","10078.0","-2"
"2024/03/13","3.683","-0.011","10080.0","3"
"2024/03/12","3.694","0.002","10077.0","1"
"2024/03/11","3.692","0.013","10076.0","-101"
"2024/03/08","3.679","-0.038","10177.0","9"
"2024/03/07","3.717","0.002","10168.0","0"
"2024/03/06","3.715","-0.027","10168.0","7"
"2024/03/05","3.742","-0.003","10161.0","2"
"2024/03/04","3.745","-0.025","10159.0","10"
"2024/02/29","3.770","0.013","10149.0","-2"
"2024/02/28","3.757","-0.004","10151.0","2"
"2024/02/27","3.761","0.018","10149.0","-3"
"2024/02/26","3.743","-0.038","10152.0","11"
"2024/02/23","3.781","0.028","10141.0","-5"
"2024/02/22","3.753","-0.054","10146.0","13"
"2024/02/21","3.807","-0.008","10133.0","3"
"2024/02/20","3.815","0.005","10130.0","0"
"2024/02/19","3.810","-0.015","10130.0","6"
"2024/02/16","3.825","-0.010","10124.0","4"
"2024/02/15","3.835","-0.010","10120.0","3"
"2024/02/14","3.845","0.057","10117.0","-12"
"2024/02/13","3.788","0.035","10129.0","-2"
"2024/02/08","3.753","0.011","10131.0","-2"
"2024/02/07","3.742","-0.011","10133.0","4"
"2024/02/06","3.753","-0.015","10129.0","4"
"2024/02/05","3.768","0.050","10125.0","-8"
"2024/02/02","3.718","-0.024","10133.0","7"
"2024/02/01","3.742","0.006","10126.0","-1"
"2024/01/31","3.736","-0.010","10127.0","4"
"2024/01/30","3.746","-0.033","10123.0","8"
"2024/01/29","3.779","0.035","10115.0","-5"
"2024/01/26","3.744","-0.042","10120.0","11"
"2024/01/25","3.786","0.007","10109.0","-1"
"2024/01/24","3.779","0.000","10110.0","2"
"2024/01/23","3.779","0.009","10108.0","-2"
"2024/01/22","3.770","-0.024","10110.0","9"
"2024/01/19","3.794","0.031","10101.0","-6"
"2024/01/18","3.763","0.013","10107.0","-2"
"2024/01/17","3.750","0.040","10109.0","-8"
"2024/01/16","3.710","0.041","10117.0","-8"
"2024/01/15","3.669","-0.011","10125.0","5"
"2024/01/12","3.680","-0.029","10120.0","8"
"2024/01/11","3.709","-0.046","10112.0","12"
"2024/01/10","3.755","0.006","10100.0","-1"
"2024/01/09","3.749","-0.043","10101.0","11"
"2024/01/08","3.792","0.003","10090.0","3"
"2024/01/05","3.789","0.048","10087.0","-11"
"2024/01/04","3.741","-0.051","10098.0","13"
"2024/01/03","3.792","0.046","10085.0","-9"
"2024/01/02","3.746","0.099","10094.0","-18"
"2023/12/28","3.647","-0.072","10112.0","17"
"2023/12/27","3.719","-0.009","10095.0","4"
"2023/12/26","3.728","-0.009","10091.0","6"
"2023/12/22","3.737","-0.008","10085.0","3"
"2023/12/21","3.745","0.003","10082.0","0"
"2023/12/20","3.742","-0.044","10082.0","12"
"2023/12/19","3.786","0.007","10070.0","-1"
"2023/12/18","3.779","0.009","10071.0","1"
"2023/12/15","3.770","0.039","10070.0","-8"
"2023/12/14","3.731","-0.224","10078.0","54"
"2023/12/13","3.955","0.016","10024.0","-3"
"2023/12/12","3.939","-0.033","10027.0","9"
"2023/12/11","3.972","0.049","10018.0","-109"
"2023/12/08","3.923","-0.032","10127.0","8"
"2023/12/07","3.955","0.048","10119.0","-10"
"2023/12/06","3.907","-0.018","10129.0","5"
"2023/12/05","3.925","-0.047","10124.0","13"
"2023/12/04","3.972","-0.058","10111.0","17"
"2023/12/01","4.030","-0.012","10094.0","4"
"2023/11/30","4.042","0.018","10090.0","-3"
"2023/11/29","4.024","-0.097","10093.0","24"
"2023/11/28","4.121","-0.045","10069.0","12"
"2023/11/27","4.166","0.001","10057.0","3"
"2023/11/24","4.165","0.022","10054.0","-4"
"2023/11/23","4.143","-0.022","10058.0","6"
"2023/11/22","4.165","0.008","10052.0","-1"
"2023/11/21","4.157","-0.022","10053.0","7"
"2023/11/20","4.179","-0.032","10046.0","11"
"2023/11/17","4.211","-0.029","10035.0","8"
"2023/11/16","4.240","-0.064","10027.0","17"
"2023/11/15","4.304","-0.115","10010.0","29"
"2023/11/14","4.419","-0.015","9981.0","5"
"2023/11/13","4.434","0.009","9976.0","1"
"2023/11/10","4.425","0.018","9975.0","-3"
"2023/11/09","4.407","-0.021","9978.0","6"
"2023/11/08","4.428","0.002","9972.0","1"
"2023/11/07","4.426","0.005","9971.0","0"
"2023/11/06","4.421","-0.058","9971.0","18"
"2023/11/03","4.479","-0.025","9953.0","7"
"2023/11/02","4.504","-0.060","9946.0","16"
"2023/11/01","4.564","-0.011","9930.0","3"
"2023/10/31","4.575","-0.003","9927.0","2"
"2023/10/30","4.578","0.011","9925.0","2"
"2023/10/27","4.567","-0.024","9923.0","7"
"2023/10/26","4.591","0.063","9916.0","-14"
"2023/10/25","4.528","0.055","9930.0","-13"
"2023/10/24","4.473","-0.043","9943.0","12"
"2023/10/23","4.516","0.031","9931.0","-4"
"2023/10/20","4.485","-0.033","9935.0","9"
"2023/10/19","4.518","0.025","9926.0","-4"
"2023/10/18","4.493","0.030","9930.0","-7"
"2023/10/17","4.463","0.019","9937.0","-3"
"2023/10/16","4.444","0.021","9940.0","-2"
"2023/10/13","4.423","0.025","9942.0","-5"
"2023/10/12","4.398","-0.019","9947.0","6"
"2023/10/11","4.417","-0.055","9941.0","15"
"2023/10/10","4.472","-0.009","9926.0","7"
"2023/10/06","4.481","-0.077","9919.0","21"
"2023/10/05","4.558","-0.050","9898.0","13"
"2023/10/04","4.608","0.260","9885.0","-57"
"2023/09/27","4.348","-0.017","9942.0","6"
"2023/09/26","4.365","0.019","9936.0","-4"
"2023/09/25","4.346","0.012","9940.0","1"
"2023/09/22","4.334","-0.053","9939.0","14"
"2023/09/21","4.387","0.041","9925.0","-9"
"2023/09/20","4.346","-0.003","9934.0","2"
"2023/09/19","4.349","-0.009","9932.0","4"
"2023/09/18","4.358","0.043","9928.0","-8"
"2023/09/15","4.315","0.012","9936.0","-2"
"2023/09/14","4.303","-0.013","9938.0","5"
"2023/09/13","4.316","-0.015","9933.0","5"
"2023/09/12","4.331","0.003","9928.0","0"
"2023/09/11","4.328","0.065","9928.0","-114"
"2023/09/08","4.263","-0.051","10042.0","14"
"2023/09/07","4.314","0.066","10028.0","-16"
"2023/09/06","4.248","0.012","10044.0","-2"
"2023/09/05","4.236","0.033","10046.0","-7"
"2023/09/04","4.203","0.046","10053.0","-9"
"2023/09/01","4.157","-0.025","10062.0","8"
"2023/08/31","4.182","-0.026","10054.0","8"
"2023/08/30","4.208","-0.003","10046.0","2"
"2023/08/29","4.211","-0.018","10044.0","6"
"2023/08/28","4.229","-0.027","10038.0","10"
"2023/08/25","4.256","0.031","10028.0","-7"
"2023/08/24","4.225","-0.015","10035.0","6"
"2023/08/23","4.240","-0.026","10029.0","7"
"2023/08/22","4.266","0.004","10022.0","0"
"2023/08/21","4.262","0.056","10022.0","-11"
"2023/08/18","4.206","-0.058","10033.0","17"
"2023/08/17","4.264","0.073","10016.0","-18"
"2023/08/16","4.191","-0.048","10034.0","14"
"2023/08/14","4.239","0.049","10020.0","-9"
"2023/08/11","4.190","0.014","10029.0","-2"
"2023/08/10","4.176","0.007","10031.0","-1"
"2023/08/09","4.169","0.021","10032.0","-5"
"2023/08/08","4.148","-0.045","10037.0","13"
"2023/08/07","4.193","-0.046","10024.0","16"
"2023/08/04","4.239","0.018","10008.0","-3"
"2023/08/03","4.221","0.039","10011.0","-10"
"2023/08/02","4.182","0.019","10021.0","-4"
"2023/08/01","4.163","-0.035","10025.0","11"
"2023/07/31","4.198","0.045","10014.0","-9"
"2023/07/28","4.153","0.051","10023.0","-13"
"2023/07/27","4.102","-0.040","10036.0","12"
"2023/07/26","4.142","-0.022","10024.0","7"
"2023/07/25","4.164","0.011","10017.0","-1"
"2023/07/24","4.153","0.014","10018.0","-1"
"2023/07/21","4.139","0.019","10019.0","-4"
"2023/07/20","4.120","0.036","10023.0","-8"
"2023/07/19","4.084","-0.062","10031.0","17"
"2023/07/18","4.146","-0.009","10014.0","4"
"2023/07/17","4.155","-0.016","10010.0","8"
"2023/07/14","4.171","0.011","10002.0","-2"
"2023/07/13","4.160","-0.101","10004.0","28"
"2023/07/12","4.261","0.001","9976.0","1"
"2023/07/11","4.260","-0.086","9975.0","25"
"2023/07/10","4.346","0.059","9950.0","-13"
"2023/07/07","4.287","0.065","9963.0","-16"
"2023/07/06","4.222","0.057","9979.0","-15"
"2023/07/05","4.165","-0.003","9994.0","2"
"2023/07/04","4.168","0.009","9992.0","-1"
"2023/07/03","4.159","-0.051","9993.0","17"
"2023/06/30","4.210","0.058","9976.0","-15"
"2023/06/29","4.152","0.032","9991.0","-7"
"2023/06/28","4.120","0.011","9998.0","-2"
"2023/06/27","4.109","-0.019","10000.0","6"
"2023/06/26","4.128","-0.042","9994.0","15"
"2023/06/23","4.170","0.012","9979.0","-2"
"2023/06/22","4.158","0.027","9981.0","-7"
"2023/06/21","4.131","-0.010","9988.0","4"
"2023/06/20","4.141","0.001","9984.0","1"
"2023/06/19","4.140","-0.009","9983.0","6"
"2023/06/16","4.149","-0.032","9977.0","10"
"2023/06/15","4.181","0.079","9967.0","-21"
"2023/06/14","4.102","0.054","9988.0","-14"
"2023/06/13","4.048","-0.007","10002.0","3"
"2023/06/12","4.055",,"9999.0",
