일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
2024/04/16,4.126,0.05,8796.0,-28.0
2024/04/15,4.076,0.027,8824.0,-67.0
2024/04/12,4.049,-0.056,8891.0,34.0
2024/04/11,4.105,0.072,8857.0,-41.0
2024/04/09,4.033,0.013,8898.0,-6.0
2024/04/08,4.02,0.039,8904.0,-21.0
2024/04/05,3.981,-0.027,8925.0,18.0
2024/04/04,4.008,-0.004,8907.0,3.0
2024/04/03,4.012,0.013,8904.0,-7.0
2024/04/02,3.999,0.035,8911.0,-19.0
2024/04/01,3.964,-0.029,8930.0,20.0
2024/03/29,3.993,0.018,8910.0,-10.0
2024/03/28,3.975,0.006,8920.0,-3.0
2024/03/27,3.969,-0.037,8923.0,23.0
2024/03/26,4.006,0.015,8900.0,-8.0
2024/03/25,3.991,0.0,8908.0,3.0
2024/03/22,3.991,-0.053,8905.0,32.0
2024/03/21,4.044,-0.053,8873.0,32.0
2024/03/20,4.097,-0.035,8841.0,22.0
2024/03/19,4.132,0.034,8819.0,-19.0
2024/03/18,4.098,0.035,8838.0,-17.0
2024/03/15,4.063,0.047,8855.0,-28.0
2024/03/14,4.016,0.023,8883.0,-12.0
2024/03/13,3.993,-0.011,8895.0,7.0
2024/03/12,4.004,-0.016,8888.0,11.0
2024/03/11,4.02,0.017,8877.0,-7.0
2024/03/08,4.003,-0.063,8884.0,38.0
2024/03/07,4.066,0.015,8846.0,-8.0
2024/03/06,4.051,-0.029,8854.0,18.0
2024/03/05,4.08,-0.023,8836.0,15.0
2024/03/04,4.103,-0.042,8821.0,29.0
2024/02/29,4.145,0.021,8792.0,-12.0
2024/02/28,4.124,0.013,8804.0,-6.0
2024/02/27,4.111,0.021,8810.0,-12.0
2024/02/26,4.09,-0.078,8822.0,49.0
2024/02/23,4.168,0.048,8773.0,-27.0
2024/02/22,4.12,-0.054,8800.0,32.0
2024/02/21,4.174,-0.019,8768.0,13.0
2024/02/20,4.193,0.021,8755.0,-11.0
2024/02/19,4.172,-0.018,8766.0,13.0
2024/02/16,4.19,-0.001,8753.0,2.0
2024/02/15,4.191,-0.018,8751.0,11.0
2024/02/14,4.209,0.047,8740.0,-27.0
2024/02/13,4.162,0.037,8767.0,-17.0
2024/02/08,4.125,0.02,8784.0,-10.0
2024/02/07,4.105,-0.004,8794.0,3.0
2024/02/06,4.109,-0.002,8791.0,3.0
2024/02/05,4.111,0.077,8788.0,-44.0
2024/02/02,4.034,-0.051,8832.0,32.0
2024/02/01,4.085,-0.002,8800.0,2.0
2024/01/31,4.087,-0.02,8798.0,13.0
2024/01/30,4.107,-0.07,8785.0,42.0
2024/01/29,4.177,0.049,8743.0,-26.0
2024/01/26,4.128,-0.039,8769.0,25.0
2024/01/25,4.167,0.01,8744.0,-6.0
2024/01/24,4.157,0.016,8750.0,-8.0
2024/01/23,4.141,0.003,8758.0,-1.0
2024/01/22,4.138,-0.042,8759.0,28.0
2024/01/19,4.18,0.05,8731.0,-28.0
2024/01/18,4.13,0.006,8759.0,-3.0
2024/01/17,4.124,0.041,8762.0,-24.0
2024/01/16,4.083,0.014,8786.0,-7.0
2024/01/15,4.069,-0.01,8793.0,-46.0
2024/01/12,4.079,-0.021,8839.0,13.0
2024/01/11,4.1,-0.045,8826.0,29.0
2024/01/10,4.145,0.028,8797.0,-16.0
2024/01/09,4.117,-0.041,8813.0,25.0
2024/01/08,4.158,0.001,8788.0,3.0
2024/01/05,4.157,0.044,8785.0,-26.0
2024/01/04,4.113,-0.053,8811.0,33.0
2024/01/03,4.166,0.034,8778.0,-19.0
2024/01/02,4.132,0.122,8797.0,-69.0
2023/12/28,4.01,-0.086,8866.0,53.0
2023/12/27,4.096,-0.013,8813.0,8.0
2023/12/26,4.109,-0.025,8805.0,20.0
2023/12/22,4.134,-0.012,8785.0,7.0
2023/12/21,4.146,0.007,8778.0,-3.0
2023/12/20,4.139,-0.041,8781.0,26.0
2023/12/19,4.18,-0.024,8755.0,15.0
2023/12/18,4.204,-0.007,8740.0,8.0
2023/12/15,4.211,0.039,8732.0,-23.0
2023/12/14,4.172,-0.226,8755.0,136.0
2023/12/13,4.398,0.0,8619.0,1.0
2023/12/12,4.398,-0.031,8618.0,19.0
2023/12/11,4.429,0.051,8599.0,-27.0
2023/12/08,4.378,-0.051,8626.0,31.0
2023/12/07,4.429,0.035,8595.0,-19.0
2023/12/06,4.394,-0.033,8614.0,20.0
2023/12/05,4.427,-0.048,8594.0,30.0
2023/12/04,4.475,-0.068,8564.0,43.0
2023/12/01,4.543,-0.002,8521.0,2.0
2023/11/30,4.545,0.043,8519.0,-25.0
2023/11/29,4.502,-0.095,8544.0,57.0
2023/11/28,4.597,-0.033,8487.0,20.0
2023/11/27,4.63,-0.01,8467.0,9.0
2023/11/24,4.64,0.05,8458.0,-28.0
2023/11/23,4.59,-0.039,8486.0,24.0
2023/11/22,4.629,0.036,8462.0,-20.0
2023/11/21,4.593,-0.027,8482.0,17.0
2023/11/20,4.62,-0.053,8465.0,34.0
2023/11/17,4.673,0.009,8431.0,-4.0
2023/11/16,4.664,-0.034,8435.0,21.0
2023/11/15,4.698,-0.158,8414.0,92.0
2023/11/14,4.856,-0.023,8322.0,15.0
2023/11/13,4.879,0.039,8307.0,-20.0
2023/11/10,4.84,0.023,8327.0,-12.0
2023/11/09,4.817,-0.087,8339.0,51.0
2023/11/08,4.904,-0.023,8288.0,15.0
2023/11/07,4.927,-0.001,8273.0,1.0
2023/11/06,4.928,-0.051,8272.0,33.0
2023/11/03,4.979,-0.054,8239.0,31.0
2023/11/02,5.033,-0.116,8208.0,67.0
2023/11/01,5.149,-0.048,8141.0,28.0
2023/10/31,5.197,0.026,8113.0,-13.0
2023/10/30,5.171,0.014,8126.0,-4.0
2023/10/27,5.157,-0.103,8130.0,59.0
2023/10/26,5.26,0.103,8071.0,-57.0
2023/10/25,5.157,0.027,8128.0,-14.0
2023/10/24,5.13,-0.116,8142.0,66.0
2023/10/23,5.246,0.052,8076.0,-26.0
2023/10/20,5.194,-0.048,8102.0,28.0
2023/10/19,5.242,0.071,8074.0,-38.0
2023/10/18,5.171,0.058,8112.0,-32.0
2023/10/17,5.113,0.026,8144.0,-14.0
2023/10/16,5.087,0.031,8158.0,-69.0
2023/10/13,5.056,0.063,8227.0,-35.0
2023/10/12,4.993,-0.035,8262.0,22.0
2023/10/11,5.028,-0.088,8240.0,50.0
2023/10/10,5.116,-0.02,8190.0,17.0
2023/10/06,5.136,-0.092,8173.0,53.0
2023/10/05,5.228,-0.047,8120.0,28.0
2023/10/04,5.275,0.347,8092.0,-191.0
2023/09/27,4.928,-0.04,8283.0,25.0
2023/09/26,4.968,0.034,8258.0,-19.0
2023/09/25,4.934,0.017,8277.0,-6.0
2023/09/22,4.917,-0.039,8283.0,23.0
2023/09/21,4.956,0.068,8260.0,-38.0
2023/09/20,4.888,-0.008,8298.0,5.0
2023/09/19,4.896,-0.021,8293.0,14.0
2023/09/18,4.917,0.048,8279.0,-25.0
2023/09/15,4.869,0.011,8304.0,-5.0
2023/09/14,4.858,-0.027,8309.0,17.0
2023/09/13,4.885,-0.02,8292.0,12.0
2023/09/12,4.905,0.014,8280.0,-6.0
2023/09/11,4.891,0.068,8286.0,-37.0
2023/09/08,4.823,-0.076,8323.0,46.0
2023/09/07,4.899,0.056,8277.0,-32.0
2023/09/06,4.843,0.015,8309.0,-7.0
2023/09/05,4.828,0.032,8316.0,-19.0
2023/09/04,4.796,0.069,8335.0,-37.0
2023/09/01,4.727,-0.045,8372.0,28.0
2023/08/31,4.772,-0.036,8344.0,22.0
2023/08/30,4.808,0.003,8322.0,-1.0
2023/08/29,4.805,-0.023,8323.0,15.0
2023/08/28,4.828,-0.06,8308.0,38.0
2023/08/25,4.888,0.047,8270.0,-26.0
2023/08/24,4.841,-0.038,8296.0,23.0
2023/08/23,4.879,-0.06,8273.0,36.0
2023/08/22,4.939,0.011,8237.0,-5.0
2023/08/21,4.928,0.062,8242.0,-33.0
2023/08/18,4.866,-0.062,8275.0,37.0
2023/08/17,4.928,0.097,8238.0,-55.0
2023/08/16,4.831,-0.04,8293.0,26.0
2023/08/14,4.871,0.07,8267.0,-39.0
2023/08/11,4.801,0.031,8306.0,-17.0
2023/08/10,4.77,0.004,8323.0,-1.0
2023/08/09,4.766,0.035,8324.0,-20.0
2023/08/08,4.731,-0.076,8344.0,46.0
2023/08/07,4.807,-0.058,8298.0,38.0
2023/08/04,4.865,0.012,8260.0,-6.0
2023/08/03,4.853,0.072,8266.0,-42.0
2023/08/02,4.781,0.04,8308.0,-23.0
2023/08/01,4.741,-0.03,8331.0,20.0
2023/07/31,4.771,0.039,8311.0,-20.0
2023/07/28,4.732,0.082,8331.0,-49.0
2023/07/27,4.65,-0.02,8380.0,14.0
2023/07/26,4.67,-0.024,8366.0,15.0
2023/07/25,4.694,0.032,8351.0,-18.0
2023/07/24,4.662,0.01,8369.0,-3.0
2023/07/21,4.652,0.022,8372.0,-13.0
2023/07/20,4.63,0.033,8385.0,-18.0
2023/07/19,4.597,-0.069,8403.0,42.0
2023/07/18,4.666,-0.015,8361.0,11.0
2023/07/17,4.681,-0.035,8350.0,24.0
2023/07/14,4.716,0.023,8326.0,-68.0
2023/07/13,4.693,-0.109,8394.0,66.0
2023/07/12,4.802,-0.004,8328.0,4.0
2023/07/11,4.806,-0.107,8324.0,64.0
2023/07/10,4.913,0.097,8260.0,-54.0
2023/07/07,4.816,0.043,8314.0,-25.0
2023/07/06,4.773,0.079,8339.0,-46.0
2023/07/05,4.694,-0.001,8385.0,2.0
2023/07/04,4.695,0.031,8383.0,-17.0
2023/07/03,4.664,-0.073,8400.0,47.0
2023/06/30,4.737,0.032,8353.0,-18.0
2023/06/29,4.705,0.022,8371.0,-12.0
2023/06/28,4.683,0.005,8383.0,-3.0
2023/06/27,4.678,-0.008,8386.0,6.0
2023/06/26,4.686,-0.059,8380.0,39.0
2023/06/23,4.745,0.017,8341.0,-9.0
2023/06/22,4.728,0.028,8350.0,-16.0
2023/06/21,4.7,-0.021,8366.0,14.0
2023/06/20,4.721,0.007,8352.0,-3.0
2023/06/19,4.714,-0.023,8355.0,17.0
2023/06/16,4.737,-0.033,8338.0,21.0
2023/06/15,4.77,0.058,8317.0,-34.0
2023/06/14,4.712,0.046,8351.0,-27.0
2023/06/13,4.666,0.005,8378.0,-2.0
2023/06/12,4.661,-0.019,8380.0,15.0
2023/06/09,4.68,-0.025,8365.0,16.0
2023/06/08,4.705,0.099,8349.0,-59.0
2023/06/07,4.606,-0.027,8408.0,18.0
2023/06/05,4.633,0.059,8390.0,-32.0
2023/06/02,4.574,-0.064,8422.0,40.0
2023/06/01,4.638,0.03,8382.0,-17.0
2023/05/31,4.608,-0.142,8399.0,87.0
2023/05/30,4.75,0.007,8312.0,0.0
2023/05/26,4.743,0.046,8312.0,-27.0
2023/05/25,4.697,0.086,8339.0,-51.0
2023/05/24,4.611,0.022,8390.0,-12.0
2023/05/23,4.589,0.086,8402.0,-52.0
2023/05/22,4.503,-0.024,8454.0,18.0
2023/05/19,4.527,0.053,8436.0,-32.0
2023/05/18,4.474,0.04,8468.0,-24.0
2023/05/17,4.434,0.018,8492.0,-10.0
2023/05/16,4.416,-0.034,8502.0,22.0
2023/05/15,4.45,0.05,8480.0,-28.0
2023/05/12,4.4,-0.012,8508.0,8.0
2023/05/11,4.412,-0.042,8500.0,27.0
2023/05/10,4.454,0.014,8473.0,-7.0
2023/05/09,4.44,0.005,8480.0,-2.0
2023/05/08,4.435,0.034,8482.0,-17.0
2023/05/04,4.401,-0.046,8499.0,30.0
2023/05/03,4.447,-0.054,8469.0,34.0
2023/05/02,4.501,0.004,8435.0,1.0
2023/04/28,4.497,0.021,8434.0,-12.0
2023/04/27,4.476,0.029,8446.0,-16.0
2023/04/26,4.447,-0.024,8462.0,16.0
2023/04/25,4.471,0.015,8446.0,-9.0
2023/04/24,4.456,-0.011,8455.0,10.0
2023/04/21,4.467,-0.085,8445.0,54.0
2023/04/20,4.552,0.02,8391.0,-11.0
2023/04/19,4.532,0.024,8402.0,-14.0
2023/04/18,4.508,-0.003,8416.0,3.0
2023/04/17,4.511,0.072,8413.0,-42.0
2023/04/14,4.439,0.007,8455.0,-58.0
2023/04/13,4.432,-0.007,8513.0,5.0
2023/04/12,4.439,0.032,8508.0,-19.0
2023/04/11,4.407,0.021,8527.0,-12.0
2023/04/10,4.386,-0.067,8539.0,45.0
2023/04/07,4.453,0.012,8494.0,-7.0
2023/04/06,4.441,-0.044,8501.0,29.0
2023/04/05,4.485,0.0,8472.0,2.0
2023/04/04,4.485,-0.071,8470.0,45.0
2023/04/03,4.556,0.027,8425.0,-14.0
2023/03/31,4.529,0.05,8439.0,-30.0
2023/03/30,4.479,0.035,8469.0,-21.0
2023/03/29,4.444,-0.012,8490.0,8.0
2023/03/28,4.456,0.019,8482.0,-10.0
2023/03/27,4.437,0.043,8492.0,-25.0
2023/03/24,4.394,-0.046,8517.0,31.0
2023/03/23,4.44,-0.002,8486.0,2.0
2023/03/22,4.442,-0.043,8484.0,28.0
2023/03/21,4.485,0.021,8456.0,-12.0
2023/03/20,4.464,-0.113,8468.0,74.0
2023/03/17,4.577,0.001,8394.0,1.0
2023/03/16,4.576,-0.028,8393.0,18.0
2023/03/15,4.604,0.046,8375.0,-28.0
2023/03/14,4.558,-0.05,8403.0,32.0
2023/03/13,4.608,-0.169,8371.0,108.0
2023/03/10,4.777,-0.139,8263.0,87.0
2023/03/09,4.916,-0.004,8176.0,3.0
2023/03/08,4.92,0.069,8173.0,-41.0
2023/03/07,4.851,-0.061,8214.0,38.0
2023/03/06,4.912,-0.056,8176.0,38.0
2023/03/03,4.968,-0.068,8138.0,42.0
2023/03/02,5.036,0.068,8096.0,-39.0
2023/02/28,4.968,0.116,8135.0,-70.0
2023/02/27,4.852,0.101,8205.0,-58.0
2023/02/24,4.751,-0.073,8263.0,45.0
2023/02/23,4.824,-0.029,8218.0,19.0
2023/02/22,4.853,0.03,8199.0,-17.0
2023/02/21,4.823,-0.058,8216.0,37.0
2023/02/20,4.881,0.04,8179.0,-21.0
2023/02/17,4.841,0.13,8200.0,-79.0
2023/02/16,4.711,-0.015,8279.0,10.0
2023/02/15,4.726,0.075,8269.0,-46.0
2023/02/14,4.651,-0.038,8315.0,25.0
2023/02/13,4.689,0.052,8290.0,-29.0
2023/02/10,4.637,-0.025,8319.0,16.0
2023/02/09,4.662,0.051,8303.0,-31.0
2023/02/08,4.611,0.01,8334.0,-5.0
2023/02/07,4.601,-0.017,8339.0,12.0
2023/02/06,4.618,0.141,8327.0,-86.0
2023/02/03,4.477,-0.067,8413.0,43.0
2023/02/02,4.544,-0.03,8370.0,21.0
2023/02/01,4.574,-0.043,8349.0,27.0
2023/01/31,4.617,0.046,8322.0,-27.0
2023/01/30,4.571,-0.049,8349.0,34.0
2023/01/27,4.62,0.055,8315.0,-34.0
2023/01/26,4.565,-0.001,8349.0,2.0
2023/01/25,4.566,-0.069,8347.0,49.0
2023/01/20,4.635,0.022,8298.0,-13.0
2023/01/19,4.613,-0.096,8311.0,61.0
2023/01/18,4.709,-0.121,8250.0,76.0
2023/01/17,4.83,0.062,8174.0,-37.0
2023/01/16,4.768,0.077,8211.0,-100.0
2023/01/13,4.691,-0.114,8311.0,73.0
2023/01/12,4.805,0.0,8238.0,1.0
2023/01/11,4.805,-0.095,8237.0,59.0
2023/01/10,4.9,0.0,8178.0,2.0
2023/01/09,4.9,-0.128,8176.0,82.0
2023/01/06,5.028,0.001,8094.0,0.0
2023/01/05,5.027,0.002,8094.0,0.0
2023/01/04,5.025,-0.099,8094.0,61.0
2023/01/03,5.124,-0.122,8033.0,75.0
2023/01/02,5.246,0.049,7958.0,-25.0
2022/12/29,5.197,0.055,7983.0,-32.0
2022/12/28,5.142,0.047,8015.0,-27.0
2022/12/27,5.095,-0.029,8042.0,18.0
2022/12/26,5.124,0.074,8024.0,-42.0
2022/12/23,5.05,0.062,8066.0,-36.0
2022/12/22,4.988,-0.099,8102.0,62.0
2022/12/21,5.087,-0.052,8040.0,32.0
2022/12/20,5.139,0.181,8008.0,-110.0
2022/12/19,4.958,0.032,8118.0,-16.0
2022/12/16,4.926,-0.02,8134.0,13.0
2022/12/15,4.946,-0.029,8121.0,20.0
2022/12/14,4.975,-0.085,8101.0,53.0
2022/12/13,5.06,0.016,8048.0,-9.0
2022/12/12,5.044,0.001,8057.0,3.0
2022/12/09,5.043,-0.058,8054.0,36.0
2022/12/08,5.101,0.0,8018.0,1.0
2022/12/07,5.101,0.024,8017.0,-13.0
2022/12/06,5.077,-0.025,8030.0,16.0
2022/12/05,5.102,-0.032,8014.0,23.0
2022/12/02,5.134,-0.08,7991.0,50.0
2022/12/01,5.214,-0.03,7941.0,19.0
2022/11/30,5.244,0.024,7922.0,-13.0
2022/11/29,5.22,0.075,7935.0,-45.0
2022/11/28,5.145,-0.008,7980.0,8.0
2022/11/25,5.153,-0.002,7972.0,3.0
2022/11/24,5.155,-0.124,7969.0,76.0
2022/11/23,5.279,0.001,7893.0,1.0
2022/11/22,5.278,0.033,7892.0,-19.0
2022/11/21,5.245,-0.001,7911.0,4.0
2022/11/18,5.246,-0.032,7907.0,20.0
2022/11/17,5.278,-0.018,7887.0,12.0
2022/11/16,5.296,0.079,7875.0,-47.0
2022/11/15,5.217,-0.076,7922.0,48.0
2022/11/14,5.293,0.048,7874.0,-26.0
2022/11/11,5.245,-0.14,7900.0,86.0
2022/11/10,5.385,-0.084,7814.0,51.0
2022/11/09,5.469,-0.039,7763.0,24.0
2022/11/08,5.508,-0.009,7739.0,7.0
2022/11/07,5.517,0.069,7732.0,-38.0
2022/11/04,5.448,0.004,7770.0,-1.0
2022/11/03,5.444,0.076,7771.0,-44.0
2022/11/02,5.368,0.018,7815.0,-10.0
2022/11/01,5.35,-0.081,7825.0,49.0
2022/10/31,5.431,0.066,7776.0,-36.0
2022/10/28,5.365,-0.127,7812.0,77.0
2022/10/27,5.492,0.053,7735.0,-30.0
2022/10/26,5.439,-0.029,7765.0,19.0
2022/10/25,5.468,-0.151,7746.0,90.0
2022/10/24,5.619,-0.085,7656.0,53.0
2022/10/21,5.704,0.199,7603.0,-116.0
2022/10/20,5.505,0.052,7719.0,-30.0
2022/10/19,5.453,0.14,7749.0,-83.0
2022/10/18,5.313,0.086,7832.0,-51.0
2022/10/17,5.227,0.06,7883.0,-34.0
2022/10/14,5.167,-0.034,7917.0,-32.0
2022/10/13,5.201,0.142,7949.0,-87.0
2022/10/12,5.059,-0.195,8036.0,121.0
2022/10/11,5.254,0.104,7915.0,-59.0
2022/10/07,5.15,0.111,7974.0,-68.0
2022/10/06,5.039,-0.001,8042.0,2.0
2022/10/05,5.04,0.118,8040.0,-73.0
2022/10/04,4.922,-0.099,8113.0,67.0
2022/09/30,5.021,-0.142,8046.0,89.0
2022/09/29,5.163,-0.077,7957.0,48.0
2022/09/28,5.24,0.11,7909.0,-67.0
2022/09/27,5.13,-0.121,7976.0,76.0
2022/09/26,5.251,0.229,7900.0,-138.0
2022/09/23,5.022,0.128,8038.0,-80.0
2022/09/22,4.894,0.144,8118.0,-90.0
2022/09/21,4.75,0.044,8208.0,-27.0
2022/09/20,4.706,0.061,8235.0,-39.0
2022/09/19,4.645,0.014,8274.0,-5.0
2022/09/16,4.631,-0.014,8279.0,9.0
2022/09/15,4.645,0.168,8270.0,-108.0
2022/09/14,4.477,0.026,8378.0,-16.0
2022/09/13,4.451,-0.019,8394.0,18.0
2022/09/08,4.47,-0.123,8376.0,81.0
2022/09/07,4.593,0.024,8295.0,-14.0
2022/09/06,4.569,0.053,8309.0,-34.0
2022/09/05,4.516,-0.064,8343.0,45.0
2022/09/02,4.58,-0.082,8298.0,54.0
2022/09/01,4.662,0.103,8244.0,-66.0
2022/08/31,4.559,0.026,8310.0,-16.0
2022/08/30,4.533,-0.013,8326.0,10.0
2022/08/29,4.546,0.095,8316.0,-60.0
2022/08/26,4.451,0.037,8376.0,-23.0
2022/08/25,4.414,0.157,8399.0,-104.0
2022/08/24,4.257,0.081,8503.0,-54.0
2022/08/23,4.176,0.019,8557.0,-12.0
2022/08/22,4.157,0.032,8569.0,-19.0
2022/08/19,4.125,0.078,8588.0,-52.0
